Episode,Score,Epsilon,Total Reward
8699,0,0.0100,-0.24
8700,1,0.0100,0.56
8701,11,0.0100,10.78
8702,1,0.0100,0.56
8703,10,0.0100,9.13
8704,5,0.0100,3.41
8705,9,0.0100,9.13
8706,0,0.0100,-0.69
8707,1,0.0100,0.56
8708,0,0.0100,-0.65
8709,5,0.0100,6.27
8710,4,0.0100,5.24
8711,1,0.0100,1.04
8712,2,0.0100,2.41
8713,6,0.0100,7.94
8714,0,0.0100,-0.23
8715,3,0.0100,3.91
8716,2,0.0100,2.29
8717,2,0.0100,2.39
8718,2,0.0100,2.38
8719,1,0.0100,0.56
8720,0,0.0100,-0.23
8721,1,0.0100,1.05
8722,0,0.0100,-0.23
8723,0,0.0100,-0.61
8724,1,0.0100,0.63
8725,2,0.0100,2.39
8726,1,0.0100,0.56
8727,1,0.0100,0.56
8728,4,0.0100,5.25
8729,1,0.0100,0.56
8730,3,0.0100,3.41
8731,0,0.0100,-0.23
8732,7,0.0100,9.13
8733,1,0.0100,1.06
8734,0,0.0100,-0.21
8735,4,0.0100,5.01
8736,11,0.0100,11.98
8737,6,0.0100,7.83
8738,2,0.0100,2.16
8739,0,0.0100,-0.70
8740,3,0.0100,3.46
8741,3,0.0100,3.42
8742,3,0.0100,1.91
8743,2,0.0100,2.22
8744,3,0.0100,1.77
8745,3,0.0100,3.41
8746,5,0.0100,5.08
8747,2,0.0100,1.98
8748,10,0.0100,10.25
8749,5,0.0100,5.01
8750,3,0.0100,3.41
8751,6,0.0100,7.87
8752,10,0.0100,10.31
8753,0,0.0100,-0.64
8754,0,0.0100,-0.62
8755,1,0.0100,0.56
8756,5,0.0100,6.34
8757,0,0.0100,-0.22
8758,4,0.0100,5.01
8759,7,0.0100,9.17
8760,0,0.0100,-0.61
8761,10,0.0100,11.98
8762,11,0.0100,12.03
8763,7,0.0100,6.36
8764,2,0.0100,2.20
8765,0,0.0100,-0.62
8766,10,0.0100,11.98
8767,9,0.0100,7.89
8768,8,0.0100,7.87
8769,0,0.0100,-0.68
8770,14,0.0100,16.49
8771,1,0.0100,0.56
8772,0,0.0100,-0.67
8773,11,0.0100,14.84
8774,15,0.0100,20.55
8775,3,0.0100,3.41
8776,21,0.0100,23.44
8777,14,0.0100,16.43
8778,7,0.0100,6.27
8779,10,0.0100,9.13
8780,3,0.0100,3.42
8781,3,0.0100,3.41
8782,1,0.0100,0.56
8783,11,0.0100,13.58
8784,5,0.0100,6.27
8785,4,0.0100,3.42
8786,11,0.0100,13.60
8787,1,0.0100,0.57
8788,9,0.0100,11.98
8789,1,0.0100,0.56
8790,5,0.0100,6.27
8791,2,0.0100,2.15
8792,5,0.0100,6.27
8793,3,0.0100,3.42
8794,5,0.0100,6.27
8795,3,0.0100,2.20
8796,2,0.0100,2.15
8797,0,0.0100,-0.70
8798,7,0.0100,9.13
8799,7,0.0100,9.13
8800,4,0.0100,5.01
8801,1,0.0100,0.56
8802,3,0.0100,3.41
8803,2,0.0100,2.20
8804,3,0.0100,3.41
8805,0,0.0100,-0.70
8806,0,0.0100,-0.67
8807,1,0.0100,0.56
8808,6,0.0100,8.03
8809,0,0.0100,-0.64
8810,4,0.0100,5.16
8811,0,0.0100,-0.66
8812,0,0.0100,-0.33
8813,4,0.0100,5.01
8814,2,0.0100,2.31
8815,4,0.0100,5.01
8816,3,0.0100,3.41
8817,1,0.0100,0.56
8818,0,0.0100,-0.32
8819,6,0.0100,7.87
8820,1,0.0100,0.63
8821,3,0.0100,3.41
8822,1,0.0100,1.04
8823,5,0.0100,6.27
8824,0,0.0100,-0.70
8825,2,0.0100,2.15
8826,2,0.0100,2.15
8827,0,0.0100,-0.61
8828,1,0.0100,0.56
8829,2,0.0100,2.15
8830,1,0.0100,0.56
8831,0,0.0100,-0.70
8832,0,0.0100,-0.70
8833,1,0.0100,0.56
8834,0,0.0100,-0.70
8835,1,0.0100,0.56
8836,5,0.0100,6.27
8837,0,0.0100,-0.69
8838,1,0.0100,0.56
8839,2,0.0100,2.15
8840,0,0.0100,-0.70
8841,0,0.0100,-0.70
8842,0,0.0100,-0.70
8843,4,0.0100,5.01
8844,0,0.0100,-0.70
8845,0,0.0100,-0.70
8846,4,0.0100,5.01
8847,3,0.0100,3.42
8848,0,0.0100,-0.70
8849,0,0.0100,-0.70
8850,0,0.0100,-0.70
8851,3,0.0100,3.41
8852,14,0.0100,19.29
8853,6,0.0100,7.87
8854,2,0.0100,2.15
8855,2,0.0100,2.15
8856,1,0.0100,0.56
8857,0,0.0100,-0.65
8858,3,0.0100,3.48
8859,0,0.0100,-0.67
8860,0,0.0100,-0.70
8861,0,0.0100,-0.70
8862,5,0.0100,6.27
8863,2,0.0100,2.15
8864,2,0.0100,2.39
8865,3,0.0100,3.41
8866,4,0.0100,5.01
8867,1,0.0100,0.56
8868,5,0.0100,6.76
8869,4,0.0100,5.18
8870,7,0.0100,9.13
8871,0,0.0100,-0.33
8872,3,0.0100,3.89
8873,4,0.0100,5.18
8874,2,0.0100,2.37
8875,0,0.0100,-0.70
8876,6,0.0100,8.08
8877,9,0.0100,11.98
8878,1,0.0100,0.56
8879,4,0.0100,5.31
8880,3,0.0100,3.91
8881,0,0.0100,-0.70
8882,0,0.0100,-0.70
8883,4,0.0100,5.33
8884,2,0.0100,2.34
8885,2,0.0100,2.35
8886,10,0.0100,13.58
8887,2,0.0100,2.15
8888,0,0.0100,-0.70
8889,4,0.0100,5.01
8890,0,0.0100,-0.70
8891,0,0.0100,-0.70
8892,0,0.0100,-0.70
8893,6,0.0100,7.87
8894,4,0.0100,5.01
8895,2,0.0100,2.15
8896,0,0.0100,-0.70
8897,1,0.0100,0.56
8898,7,0.0100,9.13
8899,1,0.0100,0.56
8900,0,0.0100,-0.70
8901,2,0.0100,2.63
8902,5,0.0100,6.27
8903,1,0.0100,0.56
8904,0,0.0100,-0.70
8905,4,0.0100,5.01
8906,1,0.0100,0.56
8907,0,0.0100,-0.70
8908,3,0.0100,3.41
8909,0,0.0100,-0.69
8910,6,0.0100,7.87
8911,0,0.0100,-0.70
8912,0,0.0100,-0.70
8913,3,0.0100,3.41
8914,1,0.0100,0.56
8915,12,0.0100,16.43
8916,0,0.0100,-0.70
8917,1,0.0100,0.56
8918,2,0.0100,2.15
8919,8,0.0100,10.72
8920,0,0.0100,-0.69
8921,4,0.0100,5.01
8922,0,0.0100,-0.70
8923,0,0.0100,-0.70
8924,8,0.0100,10.72
8925,0,0.0100,-0.70
8926,0,0.0100,-0.70
8927,1,0.0100,0.56
8928,0,0.0100,-0.70
8929,0,0.0100,-0.70
8930,0,0.0100,-0.69
8931,1,0.0100,0.56
8932,0,0.0100,-0.70
8933,0,0.0100,-0.70
8934,0,0.0100,-0.70
8935,0,0.0100,-0.70
8936,2,0.0100,2.15
8937,0,0.0100,-0.70
8938,0,0.0100,-0.70
8939,0,0.0100,-0.70
8940,0,0.0100,-0.70
8941,0,0.0100,-0.70
8942,0,0.0100,-0.70
8943,0,0.0100,-0.71
8944,0,0.0100,-0.71
8945,0,0.0100,-0.73
8946,0,0.0100,-0.81
8947,0,0.0100,-0.81
8948,0,0.0100,-0.81
8949,0,0.0100,-0.70
8950,0,0.0100,-0.75
8951,0,0.0100,-0.81
8952,0,0.0100,-0.81
8953,0,0.0100,-0.81
8954,0,0.0100,-0.81
8955,0,0.0100,-0.81
8956,0,0.0100,-0.70
8957,0,0.0100,-0.81
8958,0,0.0100,-0.81
8959,0,0.0100,-0.63
8960,0,0.0100,-0.70
8961,0,0.0100,-0.70
8962,0,0.0100,-0.70
8963,0,0.0100,-0.81
8964,0,0.0100,-0.81
8965,0,0.0100,-0.64
8966,0,0.0100,-0.81
8967,0,0.0100,-0.81
8968,0,0.0100,-0.71
8969,0,0.0100,-0.70
8970,0,0.0100,-0.71
8971,0,0.0100,-0.66
8972,0,0.0100,-0.71
8973,0,0.0100,-0.71
8974,0,0.0100,-0.71
8975,0,0.0100,-0.71
8976,0,0.0100,-0.71
8977,0,0.0100,-0.70
8978,0,0.0100,-0.71
8979,0,0.0100,-0.70
8980,0,0.0100,-0.71
8981,0,0.0100,-0.70
8982,0,0.0100,-0.70
8983,0,0.0100,-0.70
8984,0,0.0100,-0.70
8985,0,0.0100,-0.69
8986,0,0.0100,-0.66
8987,0,0.0100,-0.60
8988,0,0.0100,-0.70
8989,1,0.0100,0.56
8990,1,0.0100,0.57
8991,0,0.0100,-0.70
8992,0,0.0100,-0.70
8993,0,0.0100,-0.69
8994,0,0.0100,-0.70
8995,0,0.0100,-0.70
8996,0,0.0100,-0.68
8997,0,0.0100,-0.62
8998,0,0.0100,-0.66
8999,0,0.0100,-0.70
9000,0,0.0100,-0.70
9001,0,0.0100,-0.70
9002,0,0.0100,-0.70
9003,0,0.0100,-0.64
9004,0,0.0100,-0.70
9005,0,0.0100,-0.70
9006,0,0.0100,-0.61
9007,0,0.0100,-0.70
9008,0,0.0100,-0.70
9009,0,0.0100,-0.70
9010,0,0.0100,-0.70
9011,0,0.0100,-0.70
9012,0,0.0100,-0.70
9013,0,0.0100,-0.70
9014,0,0.0100,-0.70
9015,0,0.0100,-0.68
9016,0,0.0100,-0.65
9017,1,0.0100,0.56
9018,0,0.0100,-0.70
9019,0,0.0100,-0.69
9020,0,0.0100,-0.70
9021,0,0.0100,-0.70
9022,0,0.0100,-0.70
9023,1,0.0100,0.58
9024,0,0.0100,-0.70
9025,0,0.0100,-0.61
9026,0,0.0100,-0.61
9027,0,0.0100,-0.70
9028,1,0.0100,0.56
9029,0,0.0100,-0.70
9030,1,0.0100,0.56
9031,0,0.0100,-0.70
9032,3,0.0100,3.44
9033,1,0.0100,0.56
9034,1,0.0100,0.56
9035,1,0.0100,0.61
9036,0,0.0100,-0.61
9037,0,0.0100,-0.70
9038,0,0.0100,-0.63
9039,0,0.0100,-0.70
9040,0,0.0100,-0.61
9041,1,0.0100,0.56
9042,0,0.0100,-0.70
9043,0,0.0100,-0.69
9044,1,0.0100,0.56
9045,0,0.0100,-0.70
9046,6,0.0100,8.12
9047,0,0.0100,-0.70
9048,1,0.0100,0.57
9049,0,0.0100,-0.70
9050,0,0.0100,-0.69
9051,0,0.0100,-0.70
9052,0,0.0100,-0.70
9053,0,0.0100,-0.70
9054,1,0.0100,0.56
9055,0,0.0100,-0.70
9056,2,0.0100,2.15
9057,0,0.0100,-0.70
9058,0,0.0100,-0.70
9059,0,0.0100,-0.70
9060,0,0.0100,-0.70
9061,0,0.0100,-0.70
9062,1,0.0100,0.56
9063,1,0.0100,0.56
9064,0,0.0100,-0.70
9065,0,0.0100,-0.70
9066,0,0.0100,-0.70
9067,1,0.0100,0.58
9068,1,0.0100,0.56
9069,2,0.0100,2.15
9070,0,0.0100,-0.70
9071,1,0.0100,0.56
9072,0,0.0100,-0.70
9073,0,0.0100,-0.67
9074,0,0.0100,-0.70
9075,1,0.0100,0.56
9076,1,0.0100,0.56
9077,2,0.0100,2.15
9078,2,0.0100,2.15
9079,4,0.0100,5.01
9080,1,0.0100,0.58
9081,0,0.0100,-0.70
9082,0,0.0100,-0.70
9083,0,0.0100,-0.69
9084,2,0.0100,2.15
9085,0,0.0100,-0.70
9086,1,0.0100,0.57
9087,0,0.0100,-0.70
9088,0,0.0100,-0.70
9089,0,0.0100,-0.69
9090,1,0.0100,0.56
9091,0,0.0100,-0.70
9092,0,0.0100,-0.70
9093,0,0.0100,-0.70
9094,1,0.0100,0.56
9095,0,0.0100,-0.70
9096,0,0.0100,-0.70
9097,0,0.0100,-0.70
9098,0,0.0100,-0.70
9099,0,0.0100,-0.70
9100,0,0.0100,-0.70
9101,0,0.0100,-0.70
9102,0,0.0100,-0.62
9103,0,0.0100,-0.70
9104,0,0.0100,-0.70
9105,0,0.0100,-0.70
9106,0,0.0100,-0.70
9107,0,0.0100,-0.70
9108,0,0.0100,-0.70
9109,2,0.0100,2.18
9110,1,0.0100,0.57
9111,2,0.0100,2.15
9112,0,0.0100,-0.70
9113,1,0.0100,0.56
9114,0,0.0100,-0.68
9115,1,0.0100,0.56
9116,0,0.0100,-0.70
9117,3,0.0100,3.41
9118,2,0.0100,2.15
9119,8,0.0100,11.01
9120,0,0.0100,-0.70
9121,1,0.0100,0.56
9122,12,0.0100,16.57
9123,4,0.0100,5.01
9124,2,0.0100,2.34
9125,2,0.0100,2.29
9126,3,0.0100,3.50
9127,2,0.0100,2.15
9128,0,0.0100,-0.33
9129,2,0.0100,2.30
9130,0,0.0100,-0.66
9131,1,0.0100,0.56
9132,0,0.0100,-0.33
9133,0,0.0100,-0.70
9134,2,0.0100,2.15
9135,3,0.0100,3.41
9136,0,0.0100,-0.33
9137,2,0.0100,2.32
9138,0,0.0100,-0.33
9139,1,0.0100,1.05
9140,1,0.0100,1.01
9141,0,0.0100,-0.66
9142,3,0.0100,3.44
9143,0,0.0100,-0.33
9144,2,0.0100,2.15
9145,0,0.0100,-0.69
9146,1,0.0100,1.04
9147,1,0.0100,1.04
9148,0,0.0100,-0.70
9149,2,0.0100,2.31
9150,0,0.0100,-0.33
9151,2,0.0100,2.31
9152,0,0.0100,-0.33
9153,1,0.0100,1.00
9154,0,0.0100,-0.70
9155,1,0.0100,1.01
9156,1,0.0100,0.56
9157,0,0.0100,-0.33
9158,4,0.0100,5.15
9159,0,0.0100,-0.33
9160,1,0.0100,0.63
9161,2,0.0100,2.37
9162,0,0.0100,-0.33
9163,0,0.0100,-0.33
9164,0,0.0100,-0.33
9165,3,0.0100,3.41
9166,3,0.0100,3.89
9167,2,0.0100,2.15
9168,1,0.0100,1.05
9169,2,0.0100,2.29
9170,1,0.0100,0.56
9171,1,0.0100,1.04
9172,2,0.0100,2.17
9173,8,0.0100,10.88
9174,1,0.0100,0.56
9175,0,0.0100,-0.33
9176,0,0.0100,-0.33
9177,8,0.0100,10.84
9178,1,0.0100,1.06
9179,0,0.0100,-0.33
9180,0,0.0100,-0.70
9181,0,0.0100,-0.33
9182,7,0.0100,9.13
9183,0,0.0100,-0.64
9184,0,0.0100,-0.23
9185,0,0.0100,-0.23
9186,4,0.0100,5.23
9187,2,0.0100,2.30
9188,2,0.0100,2.34
9189,0,0.0100,-0.70
9190,5,0.0100,6.76
9191,3,0.0100,3.41
9192,2,0.0100,2.30
9193,7,0.0100,9.22
9194,2,0.0100,2.47
9195,7,0.0100,9.59
9196,0,0.0100,-0.33
9197,1,0.0100,1.04
9198,1,0.0100,0.56
9199,0,0.0100,-0.33
9200,0,0.0100,-0.33
9201,2,0.0100,2.32
9202,4,0.0100,5.19
9203,1,0.0100,0.56
9204,2,0.0100,2.34
9205,4,0.0100,5.16
9206,1,0.0100,0.62
9207,1,0.0100,0.56
9208,2,0.0100,2.39
9209,2,0.0100,2.15
9210,1,0.0100,0.56
9211,2,0.0100,2.34
9212,4,0.0100,5.16
9213,3,0.0100,3.88
9214,2,0.0100,2.15
9215,4,0.0100,5.17
9216,1,0.0100,1.03
9217,5,0.0100,6.27
9218,2,0.0100,2.34
9219,0,0.0100,-0.31
9220,2,0.0100,2.32
9221,2,0.0100,2.15
9222,2,0.0100,2.26
9223,0,0.0100,-0.33
9224,0,0.0100,-0.33
9225,0,0.0100,-0.70
9226,1,0.0100,1.05
9227,4,0.0100,5.16
9228,2,0.0100,2.35
9229,0,0.0100,-0.33
9230,4,0.0100,5.18
9231,0,0.0100,-0.70
9232,4,0.0100,5.20
9233,2,0.0100,2.30
9234,1,0.0100,1.02
9235,2,0.0100,2.33
9236,0,0.0100,-0.32
9237,6,0.0100,8.03
9238,1,0.0100,0.56
9239,2,0.0100,2.30
9240,0,0.0100,-0.33
9241,0,0.0100,-0.69
9242,5,0.0100,6.76
9243,8,0.0100,10.90
9244,3,0.0100,3.41
9245,0,0.0100,-0.33
9246,1,0.0100,1.06
9247,3,0.0100,3.41
9248,1,0.0100,1.05
9249,0,0.0100,-0.33
9250,1,0.0100,1.04
9251,0,0.0100,-0.33
9252,2,0.0100,2.29
9253,5,0.0100,6.27
9254,11,0.0100,14.84
9255,0,0.0100,-0.62
9256,0,0.0100,-0.64
9257,2,0.0100,2.28
9258,1,0.0100,0.65
9259,0,0.0100,-0.33
9260,0,0.0100,-0.33
9261,0,0.0100,-0.33
9262,1,0.0100,1.06
9263,3,0.0100,3.87
9264,1,0.0100,0.56
9265,0,0.0100,-0.33
9266,1,0.0100,1.03
9267,6,0.0100,8.00
9268,10,0.0100,13.74
9269,0,0.0100,-0.33
9270,4,0.0100,5.18
9271,0,0.0100,-0.33
9272,2,0.0100,2.32
9273,7,0.0100,9.62
9274,1,0.0100,1.06
9275,1,0.0100,1.03
9276,0,0.0100,-0.33
9277,3,0.0100,3.91
9278,0,0.0100,-0.33
9279,10,0.0100,13.72
9280,0,0.0100,-0.33
9281,9,0.0100,12.45
9282,3,0.0100,3.91
9283,0,0.0100,-0.33
9284,0,0.0100,-0.33
9285,2,0.0100,2.33
9286,1,0.0100,1.04
9287,1,0.0100,0.63
9288,0,0.0100,-0.70
9289,4,0.0100,5.16
9290,2,0.0100,2.34
9291,3,0.0100,3.90
9292,2,0.0100,2.15
9293,1,0.0100,1.02
9294,2,0.0100,2.29
9295,2,0.0100,2.32
9296,0,0.0100,-0.33
9297,7,0.0100,9.13
9298,0,0.0100,-0.33
9299,5,0.0100,6.74
9300,0,0.0100,-0.33
9301,6,0.0100,8.04
9302,1,0.0100,1.01
9303,0,0.0100,-0.33
9304,1,0.0100,1.03
9305,1,0.0100,1.04
9306,5,0.0100,6.28
9307,0,0.0100,-0.70
9308,1,0.0100,1.03
9309,3,0.0100,3.47
9310,3,0.0100,3.45
9311,0,0.0100,-0.60
9312,1,0.0100,0.65
9313,0,0.0100,-0.68
9314,0,0.0100,-0.70
9315,6,0.0100,8.11
9316,1,0.0100,0.56
9317,0,0.0100,-0.70
9318,8,0.0100,10.98
9319,0,0.0100,-0.70
9320,0,0.0100,-0.70
9321,2,0.0100,2.15
9322,5,0.0100,6.27
9323,2,0.0100,2.15
9324,5,0.0100,6.27
9325,8,0.0100,10.72
9326,8,0.0100,10.72
9327,0,0.0100,-0.70
9328,2,0.0100,2.15
9329,0,0.0100,-0.70
9330,1,0.0100,0.56
9331,2,0.0100,2.19
9332,3,0.0100,3.41
9333,11,0.0100,14.84
9334,6,0.0100,7.89
9335,4,0.0100,5.11
9336,7,0.0100,9.13
9337,1,0.0100,0.56
9338,1,0.0100,0.56
9339,4,0.0100,5.01
9340,6,0.0100,7.87
9341,5,0.0100,6.27
9342,3,0.0100,3.50
9343,3,0.0100,3.50
9344,7,0.0100,9.13
9345,0,0.0100,-0.70
9346,11,0.0100,14.84
9347,0,0.0100,-0.68
9348,0,0.0100,-0.62
9349,2,0.0100,2.15
9350,0,0.0100,-0.63
9351,3,0.0100,3.41
9352,0,0.0100,-0.70
9353,7,0.0100,9.13
9354,0,0.0100,-0.70
9355,1,0.0100,0.56
9356,0,0.0100,-0.70
9357,2,0.0100,2.15
9358,4,0.0100,5.01
9359,5,0.0100,6.27
9360,4,0.0100,5.01
9361,1,0.0100,0.56
9362,0,0.0100,-0.70
9363,0,0.0100,-0.70
9364,3,0.0100,3.41
9365,1,0.0100,0.64
9366,2,0.0100,2.15
9367,2,0.0100,2.15
9368,0,0.0100,-0.70
9369,2,0.0100,2.15
9370,1,0.0100,0.56
9371,2,0.0100,2.15
9372,2,0.0100,2.15
9373,0,0.0100,-0.70
9374,8,0.0100,10.75
9375,7,0.0100,9.13
9376,1,0.0100,0.56
9377,2,0.0100,2.15
9378,2,0.0100,2.15
9379,0,0.0100,-0.70
9380,6,0.0100,7.87
9381,1,0.0100,0.56
9382,2,0.0100,2.15
9383,5,0.0100,6.27
9384,2,0.0100,2.15
9385,1,0.0100,0.56
9386,1,0.0100,0.56
9387,0,0.0100,-0.70
9388,1,0.0100,0.56
9389,5,0.0100,6.27
9390,0,0.0100,-0.70
9391,2,0.0100,2.15
9392,1,0.0100,0.56
9393,2,0.0100,2.15
9394,0,0.0100,-0.70
9395,3,0.0100,3.41
9396,7,0.0100,9.13
9397,1,0.0100,0.56
9398,1,0.0100,0.56
9399,0,0.0100,-0.70
9400,0,0.0100,-0.70
9401,0,0.0100,-0.70
9402,14,0.0100,19.29
9403,0,0.0100,-0.70
9404,5,0.0100,6.27
9405,3,0.0100,3.41
9406,3,0.0100,3.41
9407,11,0.0100,14.86
9408,7,0.0100,9.13
9409,1,0.0100,0.56
9410,3,0.0100,3.41
9411,2,0.0100,2.15
9412,7,0.0100,9.13
9413,5,0.0100,6.27
9414,2,0.0100,2.15
9415,4,0.0100,5.01
9416,3,0.0100,3.41
9417,0,0.0100,-0.70
9418,1,0.0100,0.56
9419,2,0.0100,2.15
9420,0,0.0100,-0.70
9421,8,0.0100,10.72
9422,10,0.0100,13.58
9423,1,0.0100,0.56
9424,1,0.0100,0.56
9425,1,0.0100,0.56
9426,1,0.0100,0.56
9427,1,0.0100,0.56
9428,0,0.0100,-0.70
9429,0,0.0100,-0.70
9430,2,0.0100,2.15
9431,6,0.0100,7.87
9432,0,0.0100,-0.70
9433,5,0.0100,6.27
9434,2,0.0100,2.15
9435,4,0.0100,5.01
9436,5,0.0100,6.27
9437,0,0.0100,-0.70
9438,5,0.0100,6.27
9439,1,0.0100,0.56
9440,9,0.0100,11.98
9441,5,0.0100,6.27
9442,1,0.0100,0.56
9443,0,0.0100,-0.70
9444,1,0.0100,0.56
9445,0,0.0100,-0.70
9446,6,0.0100,7.87
9447,10,0.0100,13.58
9448,1,0.0100,0.56
9449,1,0.0100,0.56
9450,2,0.0100,2.15
9451,0,0.0100,-0.70
9452,0,0.0100,-0.70
9453,1,0.0100,0.56
9454,6,0.0100,7.87
9455,0,0.0100,-0.70
9456,2,0.0100,2.16
9457,3,0.0100,3.41
9458,1,0.0100,0.58
9459,1,0.0100,0.57
9460,3,0.0100,3.41
9461,0,0.0100,-0.70
9462,6,0.0100,7.87
9463,0,0.0100,-0.70
9464,1,0.0100,0.56
9465,1,0.0100,0.56
9466,0,0.0100,-0.69
9467,0,0.0100,-0.67
9468,6,0.0100,7.87
9469,7,0.0100,9.13
9470,1,0.0100,0.56
9471,2,0.0100,2.15
9472,4,0.0100,5.01
9473,2,0.0100,2.15
9474,0,0.0100,-0.70
9475,7,0.0100,9.13
9476,4,0.0100,5.01
9477,7,0.0100,9.14
9478,0,0.0100,-0.70
9479,2,0.0100,2.15
9480,0,0.0100,-0.70
9481,1,0.0100,0.56
9482,0,0.0100,-0.70
9483,0,0.0100,-0.70
9484,6,0.0100,7.87
9485,0,0.0100,-0.70
9486,3,0.0100,3.41
9487,1,0.0100,0.56
9488,1,0.0100,0.56
9489,2,0.0100,2.15
9490,3,0.0100,3.41
9491,0,0.0100,-0.67
9492,0,0.0100,-0.69
9493,17,0.0100,23.40
9494,0,0.0100,-0.70
9495,1,0.0100,0.56
9496,2,0.0100,2.15
9497,2,0.0100,2.15
9498,2,0.0100,2.15
9499,3,0.0100,3.41
9500,0,0.0100,-0.70
9501,21,0.0100,27.85
9502,3,0.0100,3.41
9503,4,0.0100,5.01
9504,1,0.0100,0.56
9505,2,0.0100,2.15
9506,4,0.0100,5.01
9507,1,0.0100,0.56
9508,7,0.0100,9.22
9509,1,0.0100,0.56
9510,1,0.0100,0.56
9511,1,0.0100,0.56
9512,4,0.0100,5.01
9513,3,0.0100,3.42
9514,1,0.0100,0.56
9515,4,0.0100,5.03
9516,13,0.0100,13.30
9517,2,0.0100,2.16
9518,4,0.0100,4.74
9519,2,0.0100,1.91
9520,0,0.0100,-0.71
9521,0,0.0100,-0.91
9522,0,0.0100,-0.91
9523,0,0.0100,-0.81
9524,0,0.0100,-0.81
9525,2,0.0100,1.88
9526,2,0.0100,1.77
9527,0,0.0100,-0.91
9528,0,0.0100,-0.91
9529,0,0.0100,-0.91
9530,0,0.0100,-0.81
9531,0,0.0100,-0.91
9532,0,0.0100,-0.91
9533,1,0.0100,0.59
9534,0,0.0100,-0.91
9535,0,0.0100,-0.91
9536,9,0.0100,10.78
9537,5,0.0100,5.08
9538,30,0.0100,39.27
9539,42,0.0100,46.26
9540,2,0.0100,2.20
9541,0,0.0100,-0.62
9542,11,0.0100,11.98
9543,9,0.0100,10.72
9544,7,0.0100,6.27
9545,5,0.0100,5.03
9546,4,0.0100,5.02
9547,12,0.0100,12.00
9548,0,0.0100,-0.66
9549,0,0.0100,-0.67
9550,1,0.0100,0.58
9551,2,0.0100,2.17
9552,6,0.0100,5.03
9553,0,0.0100,-0.68
9554,2,0.0100,0.59
9555,3,0.0100,3.46
9556,3,0.0100,3.43
9557,8,0.0100,10.72
9558,4,0.0100,5.01
9559,8,0.0100,10.72
9560,0,0.0100,-0.70
9561,0,0.0100,-0.70
9562,0,0.0100,-0.70
9563,3,0.0100,3.41
9564,1,0.0100,0.56
9565,0,0.0100,-0.70
9566,2,0.0100,2.15
9567,3,0.0100,3.41
9568,1,0.0100,0.56
9569,3,0.0100,3.41
9570,0,0.0100,-0.70
9571,0,0.0100,-0.70
9572,4,0.0100,5.01
9573,2,0.0100,2.17
9574,2,0.0100,2.15
9575,8,0.0100,10.72
9576,1,0.0100,0.56
9577,0,0.0100,-0.70
9578,3,0.0100,3.41
9579,2,0.0100,2.15
9580,0,0.0100,-0.70
9581,4,0.0100,5.01
9582,0,0.0100,-0.70
9583,0,0.0100,-0.70
9584,1,0.0100,0.56
9585,0,0.0100,-0.70
9586,8,0.0100,10.72
9587,1,0.0100,0.56
9588,6,0.0100,7.87
9589,6,0.0100,7.87
9590,2,0.0100,2.15
9591,3,0.0100,3.44
9592,1,0.0100,0.56
9593,4,0.0100,5.01
9594,0,0.0100,-0.70
9595,0,0.0100,-0.70
9596,0,0.0100,-0.70
9597,3,0.0100,3.41
9598,2,0.0100,2.15
9599,0,0.0100,-0.67
9600,4,0.0100,5.01
9601,4,0.0100,5.01
9602,0,0.0100,-0.70
9603,0,0.0100,-0.70
9604,0,0.0100,-0.70
9605,5,0.0100,6.27
9606,1,0.0100,0.56
9607,1,0.0100,0.56
9608,0,0.0100,-0.69
9609,4,0.0100,5.01
9610,3,0.0100,3.41
9611,5,0.0100,6.27
9612,1,0.0100,0.56
9613,0,0.0100,-0.70
9614,0,0.0100,-0.70
9615,1,0.0100,0.56
9616,4,0.0100,5.04
9617,8,0.0100,10.72
9618,7,0.0100,9.13
9619,0,0.0100,-0.70
9620,8,0.0100,10.72
9621,3,0.0100,3.41
9622,1,0.0100,0.56
9623,5,0.0100,6.27
9624,0,0.0100,-0.70
9625,0,0.0100,-0.70
9626,1,0.0100,0.56
9627,1,0.0100,0.56
9628,7,0.0100,9.13
9629,2,0.0100,2.15
9630,5,0.0100,6.27
9631,0,0.0100,-0.24
9632,2,0.0100,2.15
9633,9,0.0100,12.00
9634,11,0.0100,14.84
9635,2,0.0100,2.18
9636,0,0.0100,-0.70
9637,0,0.0100,-0.64
9638,0,0.0100,-0.70
9639,0,0.0100,-0.70
9640,3,0.0100,3.49
9641,1,0.0100,0.56
9642,2,0.0100,2.37
9643,2,0.0100,2.15
9644,0,0.0100,-0.70
9645,0,0.0100,-0.70
9646,0,0.0100,-0.70
9647,1,0.0100,0.56
9648,3,0.0100,3.41
9649,2,0.0100,2.15
9650,4,0.0100,5.01
9651,2,0.0100,2.15
9652,0,0.0100,-0.70
9653,5,0.0100,6.27
9654,2,0.0100,2.15
9655,0,0.0100,-0.70
9656,0,0.0100,-0.70
9657,4,0.0100,5.01
9658,1,0.0100,0.56
9659,0,0.0100,-0.70
9660,1,0.0100,0.56
9661,0,0.0100,-0.70
9662,0,0.0100,-0.70
9663,0,0.0100,-0.70
9664,0,0.0100,-0.70
9665,1,0.0100,0.56
9666,0,0.0100,-0.70
9667,15,0.0100,21.04
9668,0,0.0100,-0.33
9669,0,0.0100,-0.61
